0.8679	0.9965	1.1401	1.2996	1.476	1.6702	1.883	2.1151	2.3669	2.6386	2.9305	3.2422	3.5733	3.9228	4.2897	4.6723	5.0686	5.4761	5.8922	6.3134	6.7362	7.1563	7.5693	7.9704	8.3544	8.7161	9.0499	9.3501	9.6113	9.8278	9.9944	10.106	10.158	10.1463	10.0672	9.9179	9.6964	9.4013	9.0322	8.5899	8.0759	7.4926	6.8438	6.1337	5.368	4.5528	3.695	2.8025	1.8833	0.9462	0	0.9462	1.8833	2.8025	3.695	4.5528	5.368	6.1337	6.8438	7.4926	8.0759	8.5899	9.0322	9.4013	9.6964	9.9179	10.0672	10.1463	10.158	10.106	9.9944	9.8278	9.6113	9.3501	9.0499	8.7161	8.3544	7.9704	7.5693	7.1563	6.7362	6.3134	5.8922	5.4761	5.0686	4.6723	4.2897	3.9228	3.5733	3.2422	2.9305	2.6386	2.3669	2.1151	1.883	1.6702	1.476	1.2996	1.1401	0.9965	0.8679
0.9538	1.0952	1.2529	1.4282	1.6221	1.8356	2.0695	2.3245	2.6012	2.8999	3.2206	3.5632	3.927	4.3112	4.7144	5.1348	5.5703	6.0183	6.4755	6.9385	7.403	7.8647	8.3186	8.7594	9.1815	9.579	9.9458	10.2758	10.5628	10.8008	10.9839	11.1065	11.1637	11.1508	11.0639	10.8998	10.6563	10.332	9.9264	9.4403	8.8754	8.2344	7.5213	6.741	5.8994	5.0035	4.0608	3.0799	2.0698	1.0399	0	1.0399	2.0698	3.0799	4.0608	5.0035	5.8994	6.741	7.5213	8.2344	8.8754	9.4403	9.9264	10.332	10.6563	10.8998	11.0639	11.1508	11.1637	11.1065	10.9839	10.8008	10.5628	10.2758	9.9458	9.579	9.1815	8.7594	8.3186	7.8647	7.403	6.9385	6.4755	6.0183	5.5703	5.1348	4.7144	4.3112	3.927	3.5632	3.2206	2.8999	2.6012	2.3245	2.0695	1.8356	1.6221	1.4282	1.2529	1.0952	0.9538
1.0449	1.1998	1.3726	1.5646	1.777	2.0108	2.2671	2.5464	2.8496	3.1768	3.5282	3.9034	4.302	4.7228	5.1645	5.6251	6.1022	6.593	7.0939	7.601	8.110	8.6157	9.113	9.5959	10.0582	10.4936	10.8955	11.257	11.5714	11.8321	12.0327	12.1671	12.2297	12.2155	12.1203	11.9406	11.6739	11.3186	10.8743	10.3418	9.7229	9.0207	8.2395	7.3847	6.4627	5.4812	4.4486	3.374	2.2674	1.1392	0	1.1392	2.2674	3.374	4.4486	5.4812	6.4627	7.3847	8.2395	9.0207	9.7229	10.3418	10.8743	11.3186	11.6739	11.9406	12.1203	12.2155	12.2297	12.1671	12.0327	11.8321	11.5714	11.257	10.8955	10.4936	10.0582	9.5959	9.113	8.6157	8.110	7.601	7.0939	6.593	6.1022	5.6251	5.1645	4.7228	4.302	3.9034	3.5282	3.1768	2.8496	2.5464	2.2671	2.0108	1.777	1.5646	1.3726	1.1998	1.0449
1.141	1.3101	1.4988	1.7085	1.9405	2.1958	2.4756	2.7807	3.1117	3.469	3.8527	4.2625	4.6977	5.1573	5.6396	6.1426	6.6636	7.1994	7.7464	8.3002	8.856	9.4083	9.9513	10.4786	10.9835	11.4589	11.8977	12.2925	12.6358	12.9205	13.1395	13.2863	13.3547	13.3392	13.2352	13.039	12.7477	12.3597	11.8746	11.2931	10.6172	9.8505	8.9974	8.064	7.0572	5.9855	4.8578	3.6844	2.476	1.244	0	1.244	2.476	3.6844	4.8578	5.9855	7.0572	8.064	8.9974	9.8505	10.6172	11.2931	11.8746	12.3597	12.7477	13.039	13.2352	13.3392	13.3547	13.2863	13.1395	12.9205	12.6358	12.2925	11.8977	11.4589	10.9835	10.4786	9.9513	9.4083	8.856	8.3002	7.7464	7.1994	6.6636	6.1426	5.6396	5.1573	4.6977	4.2625	3.8527	3.469	3.1117	2.7807	2.4756	2.1958	1.9405	1.7085	1.4988	1.3101	1.141
1.242	1.4261	1.6315	1.8597	2.1122	2.3902	2.6947	3.0268	3.3871	3.776	4.1937	4.6397	5.1135	5.6137	6.1387	6.6862	7.2533	7.8366	8.432	9.0348	9.6397	10.2409	10.8319	11.4059	11.9555	12.473	12.9507	13.3804	13.7541	14.064	14.3024	14.4621	14.5365	14.5197	14.4066	14.1929	13.8759	13.4536	12.9255	12.2925	11.5569	10.7222	9.7937	8.7776	7.6818	6.5152	5.2877	4.0105	2.6951	1.354	0	1.354	2.6951	4.0105	5.2877	6.5152	7.6818	8.7776	9.7937	10.7222	11.5569	12.2925	12.9255	13.4536	13.8759	14.1929	14.4066	14.5197	14.5365	14.4621	14.3024	14.064	13.7541	13.3804	12.9507	12.473	11.9555	11.4059	10.8319	10.2409	9.6397	9.0348	8.432	7.8366	7.2533	6.6862	6.1387	5.6137	5.1135	4.6397	4.1937	3.776	3.3871	3.0268	2.6947	2.3902	2.1122	1.8597	1.6315	1.4261	1.242
1.3476	1.5473	1.7702	2.0179	2.2918	2.5934	2.9238	3.2841	3.675	4.097	4.5502	5.0342	5.5482	6.091	6.6606	7.2546	7.870	8.5029	9.1489	9.8029	10.4593	11.1116	11.7529	12.3757	12.972	13.5335	14.0518	14.518	14.9235	15.2597	15.5184	15.6917	15.7725	15.7542	15.6314	15.3996	15.0556	14.5974	14.0244	13.3376	12.5394	11.6338	10.6263	9.5239	8.3349	7.0691	5.7373	4.3514	2.9243	1.4692	0	1.4692	2.9243	4.3514	5.7373	7.0691	8.3349	9.5239	10.6263	11.6338	12.5394	13.3376	14.0244	14.5974	15.0556	15.3996	15.6314	15.7542	15.7725	15.6917	15.5184	15.2597	14.9235	14.518	14.0518	13.5335	12.972	12.3757	11.7529	11.1116	10.4593	9.8029	9.1489	8.5029	7.870	7.2546	6.6606	6.091	5.5482	5.0342	4.5502	4.097	3.675	3.2841	2.9238	2.5934	2.2918	2.0179	1.7702	1.5473	1.3476
1.4575	1.6735	1.9146	2.1824	2.4787	2.8049	3.1623	3.5519	3.9748	4.4312	4.9213	5.4448	6.0007	6.5878	7.2038	7.8463	8.5118	9.1963	9.895	10.6024	11.3123	12.0178	12.7114	13.385	14.0299	14.6373	15.1978	15.702	16.1406	16.5042	16.784	16.9715	17.0588	17.039	16.9062	16.6556	16.2835	15.7879	15.1682	14.4254	13.5621	12.5827	11.493	10.3006	9.0147	7.6456	6.2052	4.7063	3.1627	1.589	0	1.589	3.1627	4.7063	6.2052	7.6456	9.0147	10.3006	11.493	12.5827	13.5621	14.4254	15.1682	15.7879	16.2835	16.6556	16.9062	17.039	17.0588	16.9715	16.784	16.5042	16.1406	15.702	15.1978	14.6373	14.0299	13.385	12.7114	12.0178	11.3123	10.6024	9.895	9.1963	8.5118	7.8463	7.2038	6.5878	6.0007	5.4448	4.9213	4.4312	3.9748	3.5519	3.1623	2.8049	2.4787	2.1824	1.9146	1.6735	1.4575
1.5713	1.8042	2.0641	2.3529	2.6723	3.0239	3.4092	3.8293	4.2852	4.7773	5.3057	5.870	6.4694	7.1023	7.7665	8.4591	9.1766	9.9145	10.6678	11.4305	12.1958	12.9564	13.7042	14.4303	15.1256	15.7804	16.3847	16.9283	17.4012	17.7932	18.0948	18.2969	18.3911	18.3698	18.2266	17.9564	17.5552	17.0209	16.3528	15.552	14.6213	13.5654	12.3906	11.1051	9.7187	8.2427	6.6898	5.0739	3.4098	1.7131	0	1.7131	3.4098	5.0739	6.6898	8.2427	9.7187	11.1051	12.3906	13.5654	14.6213	15.552	16.3528	17.0209	17.5552	17.9564	18.2266	18.3698	18.3911	18.2969	18.0948	17.7932	17.4012	16.9283	16.3847	15.7804	15.1256	14.4303	13.7042	12.9564	12.1958	11.4305	10.6678	9.9145	9.1766	8.4591	7.7665	7.1023	6.4694	5.870	5.3057	4.7773	4.2852	3.8293	3.4092	3.0239	2.6723	2.3529	2.0641	1.8042	1.5713
1.6886	1.9389	2.2182	2.5285	2.8718	3.2497	3.6637	4.1152	4.6051	5.1339	5.7018	6.3082	6.9524	7.6325	8.3463	9.0906	9.8617	10.6547	11.4642	12.2838	13.1063	13.9237	14.7272	15.5076	16.2548	16.9585	17.6079	18.1921	18.7002	19.1216	19.4457	19.6629	19.7641	19.7412	19.5873	19.2969	18.8658	18.2916	17.5737	16.713	15.7129	14.5781	13.3156	11.9342	10.4443	8.8581	7.1893	5.4527	3.6643	1.841	0	1.841	3.6643	5.4527	7.1893	8.8581	10.4443	11.9342	13.3156	14.5781	15.7129	16.713	17.5737	18.2916	18.8658	19.2969	19.5873	19.7412	19.7641	19.6629	19.4457	19.1216	18.7002	18.1921	17.6079	16.9585	16.2548	15.5076	14.7272	13.9237	13.1063	12.2838	11.4642	10.6547	9.8617	9.0906	8.3463	7.6325	6.9524	6.3082	5.7018	5.1339	4.6051	4.1152	3.6637	3.2497	2.8718	2.5285	2.2182	1.9389	1.6886
1.8089	2.077	2.3762	2.7086	3.0763	3.4811	3.9247	4.4083	4.9331	5.4996	6.1078	6.7575	7.4475	8.1761	8.9407	9.7381	10.564	11.4136	12.2807	13.1587	14.0397	14.9153	15.7761	16.6121	17.4125	18.1663	18.862	19.4878	20.0321	20.4834	20.8307	21.0633	21.1717	21.1472	20.9824	20.6713	20.2095	19.5944	18.8253	17.9034	16.832	15.6164	14.264	12.7841	11.1881	9.489	7.7013	5.841	3.9253	1.9721	0	1.9721	3.9253	5.841	7.7013	9.489	11.1881	12.7841	14.264	15.6164	16.832	17.9034	18.8253	19.5944	20.2095	20.6713	20.9824	21.1472	21.1717	21.0633	20.8307	20.4834	20.0321	19.4878	18.862	18.1663	17.4125	16.6121	15.7761	14.9153	14.0397	13.1587	12.2807	11.4136	10.564	9.7381	8.9407	8.1761	7.4475	6.7575	6.1078	5.4996	4.9331	4.4083	3.9247	3.4811	3.0763	2.7086	2.3762	2.077	1.8089
1.9315	2.2178	2.5373	2.8923	3.2849	3.7171	4.1908	4.7072	5.2675	5.8724	6.522	7.2157	7.9525	8.7304	9.5469	10.3983	11.2803	12.1874	13.1133	14.0508	14.9916	15.9266	16.8458	17.7384	18.5931	19.398	20.1408	20.8091	21.3903	21.8722	22.243	22.4914	22.6071	22.581	22.405	22.0728	21.5797	20.9229	20.1016	19.1172	17.9732	16.6751	15.231	13.6509	11.9467	10.1323	8.2234	6.237	4.1914	2.1058	0	2.1058	4.1914	6.237	8.2234	10.1323	11.9467	13.6509	15.231	16.6751	17.9732	19.1172	20.1016	20.9229	21.5797	22.0728	22.405	22.581	22.6071	22.4914	22.243	21.8722	21.3903	20.8091	20.1408	19.398	18.5931	17.7384	16.8458	15.9266	14.9916	14.0508	13.1133	12.1874	11.2803	10.3983	9.5469	8.7304	7.9525	7.2157	6.522	5.8724	5.2675	4.7072	4.1908	3.7171	3.2849	2.8923	2.5373	2.2178	1.9315
2.0559	2.3606	2.7007	3.0785	3.4964	3.9565	4.4606	5.0103	5.6067	6.2505	6.9419	7.6803	8.4645	9.2925	10.1616	11.0678	12.0066	12.9721	13.9577	14.9555	15.9569	16.9521	17.9304	18.8805	19.7903	20.647	21.4376	22.1489	22.7676	23.2805	23.6752	23.9396	24.0628	24.0349	23.8476	23.494	22.9691	22.2701	21.3959	20.3481	19.1304	17.7488	16.2117	14.5298	12.7159	10.7847	8.7529	6.6386	4.4613	2.2414	0	2.2414	4.4613	6.6386	8.7529	10.7847	12.7159	14.5298	16.2117	17.7488	19.1304	20.3481	21.3959	22.2701	22.9691	23.494	23.8476	24.0349	24.0628	23.9396	23.6752	23.2805	22.7676	22.1489	21.4376	20.647	19.7903	18.8805	17.9304	16.9521	15.9569	14.9555	13.9577	12.9721	12.0066	11.0678	10.1616	9.2925	8.4645	7.6803	6.9419	6.2505	5.6067	5.0103	4.4606	3.9565	3.4964	3.0785	2.7007	2.3606	2.0559
2.1813	2.5046	2.8654	3.2662	3.7096	4.1978	4.7326	5.3159	5.9486	6.6317	7.3653	8.1487	8.9807	9.8593	10.7813	11.7428	12.7388	13.7632	14.8089	15.8676	16.9301	17.9859	19.024	20.032	20.9972	21.9062	22.7451	23.4997	24.1561	24.7003	25.1191	25.3996	25.5303	25.5007	25.302	24.9268	24.37	23.6283	22.7008	21.5891	20.2971	18.8313	17.2005	15.416	13.4914	11.4425	9.2868	7.0435	4.7334	2.3781	0	2.3781	4.7334	7.0435	9.2868	11.4425	13.4914	15.416	17.2005	18.8313	20.2971	21.5891	22.7008	23.6283	24.37	24.9268	25.302	25.5007	25.5303	25.3996	25.1191	24.7003	24.1561	23.4997	22.7451	21.9062	20.9972	20.032	19.024	17.9859	16.9301	15.8676	14.8089	13.7632	12.7388	11.7428	10.7813	9.8593	8.9807	8.1487	7.3653	6.6317	5.9486	5.3159	4.7326	4.1978	3.7096	3.2662	2.8654	2.5046	2.1813
2.3069	2.6488	3.0304	3.4544	3.9233	4.4396	5.0052	5.622	6.2913	7.0137	7.7895	8.618	9.498	10.4271	11.4023	12.4192	13.4726	14.556	15.6619	16.7816	17.9052	19.0219	20.1197	21.1858	22.2066	23.168	24.0551	24.8533	25.5474	26.123	26.5659	26.8626	27.0008	26.9695	26.7593	26.3626	25.7736	24.9892	24.0083	22.8326	21.4662	19.9159	18.1912	16.3039	14.2685	12.1015	9.8216	7.4492	5.006	2.5151	0	2.5151	5.006	7.4492	9.8216	12.1015	14.2685	16.3039	18.1912	19.9159	21.4662	22.8326	24.0083	24.9892	25.7736	26.3626	26.7593	26.9695	27.0008	26.8626	26.5659	26.123	25.5474	24.8533	24.0551	23.168	22.2066	21.1858	20.1197	19.0219	17.9052	16.7816	15.6619	14.556	13.4726	12.4192	11.4023	10.4271	9.498	8.618	7.7895	7.0137	6.2913	5.622	5.0052	4.4396	3.9233	3.4544	3.0304	2.6488	2.3069
2.432	2.7924	3.1947	3.6417	4.136	4.6803	5.2766	5.9269	6.6324	7.394	8.2118	9.0853	10.013	10.9925	12.0205	13.0925	14.203	15.3452	16.5111	17.6915	18.876	20.0532	21.2106	22.3345	23.4106	24.4241	25.3594	26.2008	26.9326	27.5394	28.0062	28.319	28.4647	28.4318	28.2102	27.7919	27.171	26.3441	25.31	24.0706	22.6301	20.9957	19.1775	17.1879	15.0421	12.7577	10.3542	7.8531	5.2774	2.6514	0	2.6514	5.2774	7.8531	10.3542	12.7577	15.0421	17.1879	19.1775	20.9957	22.6301	24.0706	25.31	26.3441	27.171	27.7919	28.2102	28.4318	28.4647	28.319	28.0062	27.5394	26.9326	26.2008	25.3594	24.4241	23.4106	22.3345	21.2106	20.0532	18.876	17.6915	16.5111	15.3452	14.203	13.0925	12.0205	10.9925	10.013	9.0853	8.2118	7.394	6.6324	5.9269	5.2766	4.6803	4.136	3.6417	3.1947	2.7924	2.432
2.5557	2.9344	3.3572	3.8268	4.3463	4.9183	5.5449	6.2282	6.9696	7.770	8.6294	9.5473	10.5221	11.5515	12.6317	13.7583	14.9253	16.1255	17.3507	18.5911	19.8359	21.0729	22.2891	23.4702	24.6011	25.6661	26.6489	27.5331	28.3021	28.9398	29.4304	29.7591	29.9122	29.8776	29.6447	29.2051	28.5527	27.6837	26.5971	25.2946	23.7808	22.0634	20.1527	18.0619	15.807	13.4064	10.8807	8.2524	5.5458	2.7862	0	2.7862	5.5458	8.2524	10.8807	13.4064	15.807	18.0619	20.1527	22.0634	23.7808	25.2946	26.5971	27.6837	28.5527	29.2051	29.6447	29.8776	29.9122	29.7591	29.4304	28.9398	28.3021	27.5331	26.6489	25.6661	24.6011	23.4702	22.2891	21.0729	19.8359	18.5911	17.3507	16.1255	14.9253	13.7583	12.6317	11.5515	10.5221	9.5473	8.6294	7.770	6.9696	6.2282	5.5449	4.9183	4.3463	3.8268	3.3572	2.9344	2.5557
2.6771	3.0738	3.5166	4.0086	4.5528	5.1519	5.8083	6.524	7.3007	8.139	9.0392	10.0007	11.0219	12.1001	13.2317	14.4117	15.6341	16.8914	18.1747	19.474	20.7779	22.0738	23.3477	24.5849	25.7695	26.885	27.9146	28.8407	29.6463	30.3142	30.8281	31.1724	31.3328	31.2965	31.0526	30.5922	29.9088	28.9985	27.8603	26.4959	24.9103	23.1112	21.1098	18.9197	16.5577	14.0431	11.3974	8.6444	5.8092	2.9186	0	2.9186	5.8092	8.6444	11.3974	14.0431	16.5577	18.9197	21.1098	23.1112	24.9103	26.4959	27.8603	28.9985	29.9088	30.5922	31.0526	31.2965	31.3328	31.1724	30.8281	30.3142	29.6463	28.8407	27.9146	26.885	25.7695	24.5849	23.3477	22.0738	20.7779	19.474	18.1747	16.8914	15.6341	14.4117	13.2317	12.1001	11.0219	10.0007	9.0392	8.139	7.3007	6.524	5.8083	5.1519	4.5528	4.0086	3.5166	3.0738	2.6771
2.7952	3.2095	3.6718	4.1856	4.7538	5.3793	6.0647	6.8121	7.623	8.4983	9.4383	10.4422	11.5084	12.6343	13.8158	15.048	16.3243	17.6371	18.977	20.3337	21.6952	23.0483	24.3784	25.6702	26.9071	28.0719	29.1469	30.114	30.9551	31.6525	32.1891	32.5486	32.7161	32.6782	32.4235	31.9427	31.2291	30.2787	29.0902	27.6656	26.01	24.1315	22.0417	19.755	17.2887	14.6631	11.9006	9.026	6.0656	3.0474	0	3.0474	6.0656	9.026	11.9006	14.6631	17.2887	19.755	22.0417	24.1315	26.01	27.6656	29.0902	30.2787	31.2291	31.9427	32.4235	32.6782	32.7161	32.5486	32.1891	31.6525	30.9551	30.114	29.1469	28.0719	26.9071	25.6702	24.3784	23.0483	21.6952	20.3337	18.977	17.6371	16.3243	15.048	13.8158	12.6343	11.5084	10.4422	9.4383	8.4983	7.623	6.8121	6.0647	5.3793	4.7538	4.1856	3.6718	3.2095	2.7952
2.9093	3.3405	3.8217	4.3564	4.9478	5.5988	6.3122	7.0901	7.9341	8.8451	9.8235	10.8684	11.9781	13.1499	14.3796	15.6621	16.9905	18.3568	19.7515	21.1636	22.5806	23.9889	25.3733	26.7178	28.0052	29.2176	30.3364	31.3429	32.2184	32.9443	33.5027	33.8769	34.0512	34.0118	33.7467	33.2463	32.5036	31.5144	30.2774	28.7947	27.0714	25.1163	22.9412	20.5612	17.9943	15.2615	12.3863	9.3943	6.3132	3.1718	0	3.1718	6.3132	9.3943	12.3863	15.2615	17.9943	20.5612	22.9412	25.1163	27.0714	28.7947	30.2774	31.5144	32.5036	33.2463	33.7467	34.0118	34.0512	33.8769	33.5027	32.9443	32.2184	31.3429	30.3364	29.2176	28.0052	26.7178	25.3733	23.9889	22.5806	21.1636	19.7515	18.3568	16.9905	15.6621	14.3796	13.1499	11.9781	10.8684	9.8235	8.8451	7.9341	7.0901	6.3122	5.5988	4.9478	4.3564	3.8217	3.3405	2.9093
3.0184	3.4657	3.965	4.5197	5.1332	5.8087	6.5488	7.3558	8.2315	9.1767	10.1917	11.2758	12.4271	13.6428	14.9187	16.2492	17.6274	19.0449	20.4919	21.9569	23.4271	24.8881	26.3245	27.7194	29.055	30.3128	31.4736	32.5178	33.4261	34.1792	34.7586	35.1468	35.3277	35.2868	35.0117	34.4926	33.722	32.6957	31.4123	29.874	28.0862	26.0578	23.8012	21.3319	18.6688	15.8336	12.8506	9.7465	6.5498	3.2907	0	3.2907	6.5498	9.7465	12.8506	15.8336	18.6688	21.3319	23.8012	26.0578	28.0862	29.874	31.4123	32.6957	33.722	34.4926	35.0117	35.2868	35.3277	35.1468	34.7586	34.1792	33.4261	32.5178	31.4736	30.3128	29.055	27.7194	26.3245	24.8881	23.4271	21.9569	20.4919	19.0449	17.6274	16.2492	14.9187	13.6428	12.4271	11.2758	10.1917	9.1767	8.2315	7.3558	6.5488	5.8087	5.1332	4.5197	3.965	3.4657	3.0184
3.1215	3.5841	4.1004	4.6741	5.3086	6.0072	6.7726	7.6072	8.5127	9.4903	10.54	11.6611	12.8518	14.109	15.4285	16.8044	18.2298	19.6957	21.1921	22.7072	24.2276	25.7386	27.224	28.6666	30.0478	31.3486	32.5491	33.629	34.5683	35.3471	35.9463	36.3478	36.5348	36.4925	36.2081	35.6712	34.8744	33.8129	32.4857	30.8949	29.046	26.9483	24.6145	22.0608	19.3067	16.3746	13.2897	10.0795	6.7737	3.4031	0	3.4031	6.7737	10.0795	13.2897	16.3746	19.3067	22.0608	24.6145	26.9483	29.046	30.8949	32.4857	33.8129	34.8744	35.6712	36.2081	36.4925	36.5348	36.3478	35.9463	35.3471	34.5683	33.629	32.5491	31.3486	30.0478	28.6666	27.224	25.7386	24.2276	22.7072	21.1921	19.6957	18.2298	16.8044	15.4285	14.109	12.8518	11.6611	10.54	9.4903	8.5127	7.6072	6.7726	6.0072	5.3086	4.6741	4.1004	3.5841	3.1215
3.2179	3.6948	4.227	4.8184	5.4725	6.1926	6.9816	7.842	8.7755	9.7832	10.8653	12.021	13.2484	14.5445	15.9047	17.3231	18.7924	20.3037	21.8463	23.4081	24.9754	26.533	28.0643	29.5514	30.9753	32.3162	33.5537	34.667	35.6353	36.4382	37.0559	37.4697	37.6625	37.6189	37.3257	36.7723	35.9508	34.8566	33.4885	31.8485	29.9425	27.7801	25.3743	22.7418	19.9027	16.88	13.6999	10.3907	6.9827	3.5082	0	3.5082	6.9827	10.3907	13.6999	16.88	19.9027	22.7418	25.3743	27.7801	29.9425	31.8485	33.4885	34.8566	35.9508	36.7723	37.3257	37.6189	37.6625	37.4697	37.0559	36.4382	35.6353	34.667	33.5537	32.3162	30.9753	29.5514	28.0643	26.533	24.9754	23.4081	21.8463	20.3037	18.7924	17.3231	15.9047	14.5445	13.2484	12.021	10.8653	9.7832	8.7755	7.842	6.9816	6.1926	5.4725	4.8184	4.227	3.6948	3.2179
3.3066	3.7966	4.3436	4.9513	5.6234	6.3634	7.1741	8.0582	9.0175	10.053	11.1649	12.3525	13.6138	14.9455	16.3432	17.8008	19.3106	20.8635	22.4486	24.0535	25.6641	27.2646	28.8381	30.3662	31.8294	33.2073	34.4789	35.6229	36.6179	37.4429	38.0776	38.5029	38.701	38.6562	38.3549	37.7862	36.9421	35.8178	34.4119	32.7266	30.7681	28.5461	26.0739	23.3689	20.4515	17.3455	14.0777	10.6772	7.1753	3.6049	0	3.6049	7.1753	10.6772	14.0777	17.3455	20.4515	23.3689	26.0739	28.5461	30.7681	32.7266	34.4119	35.8178	36.9421	37.7862	38.3549	38.6562	38.701	38.5029	38.0776	37.4429	36.6179	35.6229	34.4789	33.2073	31.8294	30.3662	28.8381	27.2646	25.6641	24.0535	22.4486	20.8635	19.3106	17.8008	16.3432	14.9455	13.6138	12.3525	11.1649	10.053	9.0175	8.0582	7.1741	6.3634	5.6234	4.9513	4.3436	3.7966	3.3066
3.3869	3.8889	4.4491	5.0715	5.760	6.5179	7.3484	8.254	9.2365	10.2971	11.4361	12.6525	13.9444	15.3086	16.7402	18.2332	19.7797	21.3703	22.9939	24.6378	26.2875	27.9269	29.5386	31.1038	32.6026	34.0139	35.3164	36.4882	37.5073	38.3524	39.0025	39.4381	39.6411	39.5952	39.2866	38.7041	37.8394	36.6878	35.2477	33.5216	31.5155	29.2395	26.7073	23.9365	20.9482	17.7668	14.4196	10.9365	7.3496	3.6925	0	3.6925	7.3496	10.9365	14.4196	17.7668	20.9482	23.9365	26.7073	29.2395	31.5155	33.5216	35.2477	36.6878	37.8394	38.7041	39.2866	39.5952	39.6411	39.4381	39.0025	38.3524	37.5073	36.4882	35.3164	34.0139	32.6026	31.1038	29.5386	27.9269	26.2875	24.6378	22.9939	21.3703	19.7797	18.2332	16.7402	15.3086	13.9444	12.6525	11.4361	10.2971	9.2365	8.254	7.3484	6.5179	5.760	5.0715	4.4491	3.8889	3.3869
3.4581	3.9706	4.5426	5.1781	5.8811	6.6549	7.5029	8.4275	9.4306	10.5136	11.6764	12.9184	14.2375	15.6303	17.092	18.6164	20.1954	21.8195	23.4772	25.1556	26.84	28.5139	30.1595	31.7576	33.2878	34.7288	36.0587	37.2551	38.2957	39.1585	39.8223	40.267	40.4743	40.4274	40.1123	39.5175	38.6347	37.4589	35.9886	34.2261	32.1779	29.854	27.2686	24.4396	21.3885	18.1402	14.7227	11.1664	7.504	3.7701	0	3.7701	7.504	11.1664	14.7227	18.1402	21.3885	24.4396	27.2686	29.854	32.1779	34.2261	35.9886	37.4589	38.6347	39.5175	40.1123	40.4274	40.4743	40.267	39.8223	39.1585	38.2957	37.2551	36.0587	34.7288	33.2878	31.7576	30.1595	28.5139	26.84	25.1556	23.4772	21.8195	20.1954	18.6164	17.092	15.6303	14.2375	12.9184	11.6764	10.5136	9.4306	8.4275	7.5029	6.6549	5.8811	5.1781	4.5426	3.9706	3.4581
3.5195	4.0411	4.6232	5.2701	5.9855	6.7731	7.6361	8.5771	9.5981	10.7002	11.8838	13.1478	14.4903	15.9078	17.3955	18.9469	20.554	22.2069	23.8941	25.6023	27.3165	29.0201	30.695	32.3215	33.8788	35.3455	36.699	37.9166	38.9756	39.8538	40.5294	40.982	41.1929	41.1452	40.8245	40.2192	39.3207	38.124	36.6276	34.8339	32.7492	30.3841	27.7528	24.8735	21.7683	18.4623	14.9841	11.3646	7.6373	3.837	0	3.837	7.6373	11.3646	14.9841	18.4623	21.7683	24.8735	27.7528	30.3841	32.7492	34.8339	36.6276	38.124	39.3207	40.2192	40.8245	41.1452	41.1929	40.982	40.5294	39.8538	38.9756	37.9166	36.699	35.3455	33.8788	32.3215	30.695	29.0201	27.3165	25.6023	23.8941	22.2069	20.554	18.9469	17.3955	15.9078	14.4903	13.1478	11.8838	10.7002	9.5981	8.5771	7.6361	6.7731	5.9855	5.2701	4.6232	4.0411	3.5195
3.5705	4.0997	4.6903	5.3465	6.0723	6.8713	7.7468	8.7015	9.7373	10.8554	12.0561	13.3385	14.7005	16.1386	17.6478	19.2217	20.8521	22.529	24.2406	25.9736	27.7127	29.4411	31.1402	32.7903	34.3702	35.8581	37.2312	38.4665	39.5409	40.4318	41.1172	41.5764	41.7904	41.742	41.4167	40.8025	39.891	38.6769	37.1588	35.3391	33.2242	30.8248	28.1553	25.2343	22.084	18.7301	15.2014	11.5295	7.7481	3.8927	0	3.8927	7.7481	11.5295	15.2014	18.7301	22.084	25.2343	28.1553	30.8248	33.2242	35.3391	37.1588	38.6769	39.891	40.8025	41.4167	41.742	41.7904	41.5764	41.1172	40.4318	39.5409	38.4665	37.2312	35.8581	34.3702	32.7903	31.1402	29.4411	27.7127	25.9736	24.2406	22.529	20.8521	19.2217	17.6478	16.1386	14.7005	13.3385	12.0561	10.8554	9.7373	8.7015	7.7468	6.8713	6.0723	5.3465	4.6903	4.0997	3.5705
3.6108	4.1459	4.7431	5.4067	6.1407	6.9487	7.8341	8.7995	9.847	10.9777	12.1919	13.4888	14.8661	16.3203	17.8466	19.4382	21.087	22.7827	24.5137	26.2662	28.0249	29.7727	31.4909	33.1596	34.7573	36.262	37.6506	38.8998	39.9863	40.8872	41.5803	42.0447	42.2611	42.2121	41.8831	41.2621	40.3403	39.1126	37.5773	35.7371	33.5984	31.172	28.4724	25.5185	22.3327	18.9411	15.3726	11.6593	7.8353	3.9365	0	3.9365	7.8353	11.6593	15.3726	18.9411	22.3327	25.5185	28.4724	31.172	33.5984	35.7371	37.5773	39.1126	40.3403	41.2621	41.8831	42.2121	42.2611	42.0447	41.5803	40.8872	39.9863	38.8998	37.6506	36.262	34.7573	33.1596	31.4909	29.7727	28.0249	26.2662	24.5137	22.7827	21.087	19.4382	17.8466	16.3203	14.8661	13.4888	12.1919	10.9777	9.847	8.7995	7.8341	6.9487	6.1407	5.4067	4.7431	4.1459	3.6108
